,index,J_true,J_obs,Q_true,Q_obs
1012,1612,0.0,0.001374167366672257,0.002908273836512602,0.002878925314177789
1013,1613,0.0,0.0007760487935555971,0.0028779793173822625,0.0029364943594064287
1014,1614,0.0,0.0007249407516092997,0.002848000366159531,0.0028611713585128228
1015,1615,0.0,0.0006537322832602281,0.0028183336956787027,0.0027594755523012286
1016,1616,0.0,0.00030915357385939896,0.002788976053015383,0.0028515240115256245
1017,1617,0.0,0.0012903926094462654,0.0027599242191298063,0.0026862360156784436
1018,1618,0.0,4.992640449081926e-05,0.0027311750085138708,0.0027037217124821758
1019,1619,0.0,0.00016531454983995927,0.0027027252688418516,0.0027078916896997774
1020,1620,0.0,2.1371449381259305e-05,0.002674571880624749,0.002649293235886949
1021,1621,0.0,0.0001619175690229882,0.002646711756868241,0.002644076131149796
1022,1622,0.0,0.0001295050005987238,0.0026191418427341973,0.002574504701557152
1023,1623,0.0,0.00019670342131861813,0.0025918591152057162,0.002577049001908869
1024,1624,0.0,0.00022246307092426164,0.0025648605827556566,0.0025526817255909044
1025,1625,0.0,0.0005382031893123107,0.0025381432850186186,0.0024997710895316326
1026,1626,0.0,0.0003890117951205823,0.0025117042924663415,0.0024942195607665194
1027,1627,0.0,8.136356841345946e-05,0.002485540706086484,0.0024104685143638647
1028,1628,0.0,0.0007099528142674609,0.0024596496570647498,0.002442204113861974
1029,1629,0.0,5.820344709383794e-05,0.0024340283064703252,0.0023918792051645745
1030,1630,0.0,0.0009845281614228965,0.0024086738449445927,0.002362617853399358
1031,1631,0.0,5.2602923938300904e-05,0.0023835834923930867,0.002400925183606212
1032,1632,0.0,0.0006150023772687175,0.0023587544976806586,0.002368616761922369
1033,1633,0.0,0.0007229282930452876,0.0023341841383298185,0.00240629275387882
1034,1634,0.0,0.0007553519482665578,0.0023098697202222165,0.0022700993111690196
1035,1635,0.0,5.680883489396599e-05,0.002285808577303235,0.002313711945312377
1036,1636,0.0,0.00039200081356190403,0.00226199807128966,0.0022397597756002997
1037,1637,0.0,0.0006955803129046536,0.0022384355913803926,0.00232154115908876
1038,1638,0.0,0.00028762360036531614,0.0022151185539701804,0.002249425233212205
1039,1639,0.0,0.00010420411623345452,0.0021920444023663245,0.002236749814349908
1040,1640,0.0,9.062421129644489e-05,0.0021692106065083422,0.002256002069488383
1041,1641,0.0,0.00027525069512477913,0.002146614662690547,0.0021074649770055527
1042,1642,0.0,0.0007318959294019059,0.002124254093287521,0.0021317439677664913
1043,1643,0.0,0.00021916702111769005,0.0021021264464824428,0.002049402717019885
1044,1644,0.0,0.00016251636593038037,0.002080229295998251,0.0019856363889965084
1045,1645,0.0,0.00010532355793372187,0.0020585602408316026,0.00200216994729436
1046,1646,0.0,0.000797220804318362,0.002037116904989607,0.002076685435617798
1047,1647,0.0,4.579716765321568e-05,0.0020158969372292986,0.0020390698782645415
1048,1648,0.0,0.0003727385770335728,0.001994898010799827,0.002012425169126206
1049,1649,0.0,0.000743743117657839,0.0019741178231873287,0.0019779997163910674
1050,1650,0.0,0.0007096706912885294,0.001953554095862461,0.0018945288439850554
1051,1651,0.0,1.2623809967043788e-05,0.0019332045740305603,0.001990953181847446
1052,1652,0.0,0.00015788266048526127,0.0019130670263844086,0.0018641147652105894
1053,1653,0.0,3.6453813915890135e-05,0.001893139244859571,0.001925774320531124
1054,1654,0.0,0.0008110703848628607,0.001873419044392284,0.0019366527074672311
1055,1655,0.0,0.0006916521154599181,0.0018539042626798644,0.0018237315478294737
1056,1656,0.0,0.000980851204619317,0.0018345927599436158,0.0018726687862962994
1057,1657,0.0,0.00010058926414251017,0.0018154824186942032,0.0018256037734250448
1058,1658,0.0,0.0006816005819124183,0.001796571143499472,0.0017622179819818656
1059,1659,0.0,0.0004221289323174398,0.0017778568607546858,0.0018426267160546602
1060,1660,0.0,0.00013929734856430343,0.0017593375184551579,0.0017961573771811564
1061,1661,0.0,0.0006554826081880388,0.00174101108597125,0.001709951721154951
1062,1662,0.0,0.00035056633647566847,0.0017228755538257162,0.0017307689787410684
1063,1663,0.0,0.00042443902870208127,0.001704928933473365,0.0016658261207113264
1064,1664,0.0,0.00024816253300957697,0.0016871692570830175,0.0016538113103100513
