,index,J_true,J_obs,Q_true,Q_obs
906,1506,0.0,0.001974810900478014,0.00017673469632212076,0.0001703926788268347
907,1507,0.0,7.082618654590989e-05,0.0001748937099020987,0.00018444714745678313
908,1508,0.0,0.0008832739884997142,0.00017307190042395183,0.0001699219731714385
909,1509,0.0,0.00031092898074191306,0.000171269068127869,0.0001810622437851643
910,1510,0.0,0.0005432311783745669,0.00016948501533487037,0.00018500175367707186
911,1511,0.0,0.0002814371283087592,0.00016771954642513215,0.00010118148571063688
912,1512,0.0,0.00016273561054859186,0.00016597246781653702,0.0002040071517011991
913,1513,0.0,0.0023480410432099707,0.00016424358794344808,0.00010377408985000333
914,1514,0.0,0.002415988200934335,0.00016253271723570383,0.00023527242117177537
915,1515,0.0,0.001605564884503403,0.00016083966809783194,0.00016864636156058187
916,1516,0.0,0.000726519028445162,0.00015916425488847951,0.00011995752594096549
917,1517,0.0,0.00196463085674612,0.00015750629390005785,0.00013245487648805765
918,1518,0.0,0.0005013739002769167,0.00015586560333859893,0.00019831010724335075
919,1519,0.0,0.00025518087067654375,0.00015424200330382186,9.91567211325431e-05
920,1520,0.0,0.0021738969798229617,0.00015263531576940705,9.683942534985352e-05
921,1521,0.0,0.0008907755194619209,0.00015104536456347572,0.00011663971039033245
922,1522,0.0,0.001208566100342657,0.00014947197534927284,0.00013225899130690734
923,1523,0.0,0.0007039425604396461,0.00014791497560605126,0.00016847044521608372
924,1524,0.0,3.933658052168373e-06,0.0001463741946101549,0.00017984100157279612
925,1525,0.0,0.0006557092610749104,0.00014484946341629913,0.00021479091515119345
926,1526,0.0,0.0013931268180639577,0.00014334061483904602,0.0002165701743476392
927,1527,0.0,0.0012796865604800727,0.00014184748343447261,3.077590692295156e-05
928,1528,0.0,0.0019091604709570301,0.0001403699054820302,0.00011824570318609237
929,1529,0.0,0.0020318381318397793,0.0001389077189665924,0.00010498730453739068
930,1530,0.0,0.0026356207957255766,0.0001374607635606904,0.00019179490334245015
931,1531,0.0,0.0012800775542242137,0.00013602888060693322,0.00011610605763342543
932,1532,0.0,0.0010941757279017662,0.000134611913100611,0.0001592751418460849
933,1533,0.0,0.000721471796969818,0.00013320970567247964,0.00011494144733667887
934,1534,0.0,0.0018896954844895989,0.00013182210457172465,0.0001741947582633613
935,1535,0.0,0.0011817259497084068,0.00013044895764910254,0.00020001511324646554
936,1536,0.0,0.001992708456149995,0.00012909011434025772,0.0001139866430875452
937,1537,0.0,0.001643719888115077,0.00012774542564921338,0.0001318144515701489
938,1538,0.0,0.0004925720990842806,0.00012641474413203408,8.880184977460995e-05
939,1539,0.0,0.0008088314804785157,0.00012509792388065873,0.00016213988128564632
940,1540,0.0,0.001353464676275884,0.00012379482050690188,0.00018728397721408854
941,1541,0.0,0.0010655609771075551,0.00012250529112662166,3.7701790199672945e-05
942,1542,0.0,0.0017142926902862258,0.00012122919434405269,0.00012213360675555936
943,1543,0.0,0.0004969572361735617,0.00011996639023630214,0.00014523631850753892
944,1544,0.0,0.00014226196640282335,0.00011871674033800734,0.00019687824372293687
945,1545,0.0,0.0019418461262959172,0.0001174801076261531,0.00013838654740673165
946,1546,0.0,0.00025667529628720743,0.00011625635650504735,0.00016885453255017496
947,1547,0.0,0.0005368340711775799,0.00011504535279145311,0.0001319966257124925
948,1548,0.0,0.0012398075893506001,0.00011384696369987548,0.00010131408964978529
949,1549,0.0,0.0015843732131779473,0.00011266105782800178,0.00019266529027730248
950,1550,0.0,0.0007094240512594959,0.00011148750514229343,0.00010155959754547379
951,1551,0.0,0.0013958261324483914,0.00011032617696372788,0.00012214154450477507
952,1552,0.0,0.002158431615536174,0.00010917694595368905,9.345053526094705e-05
953,1553,0.0,0.0005740979775382846,0.0001080396861000048,6.502116641915267e-05
954,1554,0.0,0.002321164784944193,0.00010691427270312976,6.020658991842774e-05
955,1555,0.0,0.0018302201014841666,0.00010580058236247217,5.76137748506569e-05
956,1556,0.0,0.0009885416784510938,0.00010469849296286308,0.00015749587489958578
957,1557,0.0,0.0018429779778560854,0.00010360788366116659,0.00012615556208848622
958,1558,0.0,0.0019545202627448697,0.00010252863487302944,7.574860082699901e-05
959,1559,0.0,0.00015597023713355223,0.00010146062825976872,0.0001570502412996208
960,1560,0.0,0.0017335675617321407,0.00010040374671539613,0.00012982794871158092
961,1561,0.0,0.0006809374563295827,9.935787435377743e-05,7.742017982326739e-05
962,1562,0.0,0.0004296884977849504,9.832289649592559e-05,0.00011289452243204221
963,1563,0.0,0.0008197500247475271,9.729869965742637e-05,8.183870351173168e-05
964,1564,0.0,0.0017937324495392321,9.628517153599484e-05,0.0001539443194049001
965,1565,0.0,0.0003517498167819938,9.528220099916157e-05,7.462889705298263e-05
966,1566,0.0,0.0013655732782101423,9.428967807208697e-05,0.00016036153425408862
967,1567,0.0,0.0005014316846525283,9.330749392550273e-05,2.6851905219738148e-05
968,1568,0.0,0.0023858666819691525,9.233554086377875e-05,0.00014175583621081167
969,1569,0.0,0.002620110797301078,9.137371231311438e-05,6.324104342864291e-05
970,1570,0.0,0.0020391401698615663,9.042190280985278e-05,8.990454498929599e-05
971,1571,0.0,0.002170461114323055,8.948000798891681e-05,5.176270274764867e-05
972,1572,0.0,0.0002979575466046102,8.85479245723656e-05,8.153357647758647e-05
973,1573,0.0,0.0010891465059381577,8.762555035807013e-05,0.00011791898487549198
974,1574,0.0,0.0013484798105464157,8.67127842085069e-05,0.00016169742974958567
975,1575,0.0,0.0005145776267294148,8.580952603966828e-05,0.0001284849635375919
976,1576,0.0,0.002098805414103588,8.49156768100884e-05,-1.2833915153294742e-05
977,1577,0.0,0.000152058592897144,8.403113850998332e-05,0.0001019583870346299
978,1578,0.0,0.0019156598966778415,8.315581415050432e-05,5.1795563850642e-06
979,1579,0.0,0.0017124642047110451,8.228960775310324e-05,5.600294929027766e-05
980,1580,0.0,0.0010330145747672415,8.143242433900842e-05,3.931516617736445e-05
981,1581,0.0,0.0024346167806876904,8.058416991881041e-05,3.9416685381250896e-05
982,1582,0.0,0.002404776277617706,7.974475148215614e-05,9.381456506551782e-05
983,1583,0.0,0.00013247378188946705,7.891407698755035e-05,9.10459827257744e-05
984,1584,0.0,8.688484816488376e-05,7.809205535226337e-05,0.00010789703306172363
985,1585,0.0,0.00026801476860093465,7.727859644234396e-05,3.072422758217693e-05
986,1586,0.0,0.0020116599789674556,7.647361106273622e-05,7.195470332565581e-05
987,1587,0.0,0.001406690338788332,7.567701094749938e-05,6.344941817683178e-05
988,1588,0.01,0.011366417964354255,0.00017905537541679624,0.00017016136816327068
989,1589,0.01,0.010830422652763664,0.0002813568819228713,0.0002336942089852129
990,1590,0.0,0.0011560628992128986,0.00027842608106950806,0.0002985488872565919
991,1591,0.0,0.0017426555683055565,0.0002755258093917007,0.00026990833820956037
992,1592,0.02,0.020269674310424757,0.0004809890822105371,0.0005165225237782102
993,1593,0.01,0.010987515314847833,0.0005801454459375107,0.0004919978636523968
994,1594,0.03,0.03182079838889013,0.0008866022642089949,0.0009209261416660587
995,1595,0.01,0.010613279008722838,0.0009815334906234845,0.0009922523214222119
996,1596,0.0,0.001504562411628879,0.0009713091834294899,0.0009321442163570967
997,1597,0.0,0.0022517599555806483,0.0009611913794354327,0.0010003852028149514
998,1598,0.01,0.010367971075993911,0.001055345635899647,0.0010026350139659148
999,1599,0.0,0.0005838482710713165,0.001044352452192359,0.0009786748968375449
1000,1600,0.0,0.002550334257824956,0.0010334737808153553,0.0010024515003341419
1001,1601,0.0,0.0021430737041408113,0.001022708428931862,0.0010479454479162653
1002,1602,0.0,0.0020311493244475776,0.0010120552161304885,0.001088120596827472
1003,1603,0.0,0.00037600167402996725,0.001001512974295796,0.0010203607211644989
1004,1604,0.0,0.00132750851701026,0.0009910805474802147,0.0010723129404229476
1005,1605,0.0,0.0008926738371769363,0.0009807567917772958,0.00104511841046904
1006,1606,0.0,0.00039093774637579467,0.0009705405751962823,0.0010063639848342275
1007,1607,0.01,0.012364414714491113,0.0010645974442046544,0.001067433423034806
1008,1608,0.19,0.19130563355120248,0.0030326745541608556,0.0030165447523798853
1009,1609,0.0,0.002611076535498641,0.00300108419422168,0.002993337740257477
1010,1610,0.0,0.002326355597780959,0.0029698229005318713,0.002973014893950271
1011,1611,0.0,0.0017185071423561618,0.002938887245317998,0.002920149305668084
1012,1612,0.0,5.2425126431504054e-05,0.002908273836512602,0.0028631797993471514
1013,1613,0.0,0.0007483716053382767,0.0028779793173822625,0.002871964863807864
1014,1614,0.0,0.0004935106095777336,0.002848000366159531,0.002893752324387209
1015,1615,0.0,0.0007993020067035662,0.0028183336956787027,0.0028282688455504427
1016,1616,0.0,0.0023698701631662345,0.002788976053015383,0.0028095896507136326
1017,1617,0.0,0.00083616511709953,0.0027599242191298063,0.00275205324597446
1018,1618,0.0,0.0024305009614936776,0.0027311750085138708,0.0028018906503636553
1019,1619,0.0,0.0007764617850779966,0.0027027252688418516,0.0028133490833254205
1020,1620,0.0,0.001979517471584308,0.002674571880624749,0.0027729289164220403
1021,1621,0.0,0.0013068594685662462,0.002646711756868241,0.002639622246988482
1022,1622,0.0,0.0005189010349822533,0.0026191418427341973,0.0026320199043936583
1023,1623,0.0,0.002071074022789928,0.0025918591152057162,0.0025472095835429483
1024,1624,0.0,0.0006880928602686643,0.0025648605827556566,0.002640166312726499
1025,1625,0.0,0.0012941893144461439,0.0025381432850186186,0.0026401080947785044
1026,1626,0.0,0.0016072881816203237,0.0025117042924663415,0.002496068266745957
1027,1627,0.0,0.001614193097792965,0.002485540706086484,0.0025286764314400847
1028,1628,0.0,0.00022378046285081296,0.0024596496570647498,0.0024557326636865857
1029,1629,0.0,0.0012649797745055763,0.0024340283064703252,0.0024571614212187264
1030,1630,0.0,0.0009353860485686069,0.0024086738449445927,0.002571611382336664
1031,1631,0.0,0.0024871034775836237,0.0023835834923930867,0.0023545210479470544
1032,1632,0.0,0.000703444418882093,0.0023587544976806586,0.0023690765736906192
1033,1633,0.0,0.0007640999551912726,0.0023341841383298185,0.0023722552825102164
1034,1634,0.0,0.0019201079156895824,0.0023098697202222165,0.002420536943992364
1035,1635,0.0,0.001003407152912083,0.002285808577303235,0.0022563480740432594
1036,1636,0.0,0.0016408670593003423,0.00226199807128966,0.002179367655848608
1037,1637,0.0,0.0018574629440208494,0.0022384355913803926,0.00223619159297125
1038,1638,0.0,0.0018733219638913771,0.0022151185539701804,0.002100047371083141
1039,1639,0.0,0.00016441698331190962,0.0021920444023663245,0.0022232427367718994
1040,1640,0.0,0.000399538384189229,0.0021692106065083422,0.0022034342573909707
1041,1641,0.0,0.001207477069294446,0.002146614662690547,0.002119228827942945
1042,1642,0.0,0.001977514340039234,0.002124254093287521,0.002089107251524659
1043,1643,0.0,0.0006382302705428941,0.0021021264464824428,0.0021143559284126953
1044,1644,0.0,0.0022870214333729232,0.002080229295998251,0.002135545816051266
